3441702499330873,"non-visual"
3441703283609955,"visual"
3441705393134219,"visual"
3441707234645272,"visual"
3441708090249090,"visual"
3441709927313032,"visual"
3441712842646506,"non-visual"
3441713249347982,"visual"
3441714305829000,"non-visual"
3441715615090275,"non-visual"
3441715740694058,"visual"
3441717816966195,"non-visual"
3441718206842265,"visual"
3441723042797176,"visual"
3441724691515517,"visual"
3441725895055511,"visual"
3441725982902589,"visual"
3441725982902775,"non-visual"
3441726289555360,"visual"
3441727921173141,"visual"
3441727992239547,"visual"
3441728369858582,"non-visual"
3441729409755812,"non-visual"
3441730093399447,"visual"
3441730596889096,"visual"
3441731431723576,"visual"
3441731431723686,"non-visual"
3441731771320678,"non-visual"
3441734002704005,"visual"
3441735038807347,"non-visual"
3441738503209681,"visual"
3441741573437303,"non-visual"
3441744672991849,"visual"
3441747747564627,"visual"
3441750352176827,"visual"
3441750687811119,"non-visual"
3441752168267351,"visual"
3441753460166216,"non-visual"
3441753909061868,"visual"
3441754206662906,"visual"
3441758408568716,"visual"
3441758816376526,"visual"
3441759327635602,"visual"
3441760343114390,"visual"
3441760569646094,"visual"
3441762687303620,"non-visual"
3441762762811931,"non-visual"
3441763757008902,"visual"
3441766294674589,"non-visual"
3441766470858388,"visual"
3441770212342621,"non-visual"
3441771571170962,"visual"
3441773341067918,"visual"
3441774532043854,"non-visual"
3441775849470334,"non-visual"
3441777757445889,"non-visual"
3441780114852628,"non-visual"
3441780232300239,"non-visual"
3441782862284670,"visual"
3441782870355785,"visual"
3441783520507584,"non-visual"
3441784397482446,"non-visual"
3441785936607115,"non-visual"
3441786255389570,"visual"
3441786489960529,"non-visual"
3441786741951402,"visual"
3441788579139591,"non-visual"
3441790017522749,"non-visual"
3441791976401637,"visual"
3441792341319873,"non-visual"
3441792848849368,"visual"
3441793356378917,"visual"
3441795357130680,"visual"
3441796678380033,"non-visual"
3441800121746078,"visual"
3441800646048758,"non-visual"
3441802025681395,"visual"
3441802046985168,"non-visual"
3441802206041479,"visual"
3441803267560401,"non-visual"
3441803707641602,"visual"
3441804370691013,"visual"
3441804425218371,"non-visual"
3441804429412799,"non-visual"
3441806685670304,"non-visual"
3441807914630422,"non-visual"
3441808942331039,"non-visual"
3441809055507052,"non-visual"
3441809596182445,"visual"
3441809714100161,"visual"
3441810078939688,"non-visual"
3441811244719349,"non-visual"
3441813996576806,"visual"
3441814105294113,"non-visual"
3441814738646529,"visual"
3441814747035411,"visual"
3441815254555982,"non-visual"
3441815963406825,"visual"
3441821638483758,"non-visual"
3441821793675835,"visual"
3441822804521378,"visual"
3441824695845816,"non-visual"
3441825346315070,"visual"
3441825492777878,"non-visual"
3441829318401530,"visual"
3441830496679816,"non-visual"
3441830773509228,"non-visual"
3441836285022573,"visual"
3441836641545866,"visual"
3441838717770343,"visual"
3441838922945834,"visual"
3441840471029276,"visual"
3441840982395691,"visual"
3441841444131972,"non-visual"
3441842987327377,"visual"
3441843855574046,"visual"
3441845222960755,"visual"
3441846544210619,"visual"
3441849434285165,"non-visual"
3441849689794140,"non-visual"
3441851795520539,"visual"
3441854500983825,"visual"
3441858988898775,"non-visual"
3441861748683299,"visual"
3441863061233246,"visual"
3441863707570442,"visual"
3441865271912157,"visual"
3441866773023876,"visual"
3441868178452899,"visual"
3441868186950614,"visual"
3441870669962589,"visual"
3441871722847903,"non-visual"
3441873630842254,"non-visual"
3441874482391440,"non-visual"
3441874562206625,"non-visual"
3441874742471645,"non-visual"
3441876122314641,"visual"
3441878546696277,"visual"
3441878802586075,"non-visual"
3441878907458243,"visual"
3441879327060797,"visual"
3441879419349101,"non-visual"
3441880618729074,"visual"
3441883831689149,"non-visual"
3441887082348740,"visual"
3441887149047533,"non-visual"
3441887337826088,"visual"
3441888126501982,"visual"
3441890865386156,"visual"
3441891108903004,"non-visual"
3441891884545721,"non-visual"
3441892891334042,"visual"
3441893138851114,"non-visual"
3441895156478843,"visual"
3441895441092764,"visual"
3441895877791359,"visual"
3441896502614205,"visual"
3441898796857073,"visual"
3441900755477419,"visual"
3441900755773032,"visual"
3441900785139448,"non-visual"
3441901006544240,"visual"
3441901451614254,"non-visual"
3441901707826513,"visual"
3441901963427024,"non-visual"
3441902236114919,"visual"
3441902500411990,"non-visual"
3441902798326207,"non-visual"
3441905482755516,"visual"
3441906736878876,"visual"
3441908607307500,"non-visual"
3441909228343257,"non-visual"
3441909479798618,"visual"
3441910763292395,"visual"
3441913116130938,"visual"
3441913116322436,"non-visual"
3441913623492598,"non-visual"
3441913623492765,"visual"
3441914659926653,"non-visual"
3441915053811366,"visual"
3441915565842283,"visual"
3441916786196624,"non-visual"
3441917369284073,"visual"
3441919650993366,"visual"
3441922079542262,"visual"
3441922683220803,"visual"
3441923463724988,"visual"
3441925409637243,"non-visual"
3441925493543068,"visual"
3441926122998198,"visual"
3441926344918144,"non-visual"
3441926395261427,"visual"
3441926844317963,"non-visual"
3441927204683639,"visual"
3441928861699729,"visual"
3441931151767967,"visual"
3441931638411099,"visual"
3441931902295789,"visual"
3441932258889541,"visual"
3441932405871406,"visual"
3441932883971687,"visual"
3441934531808760,"non-visual"
3441936038361328,"visual"
3441936793232119,"non-visual"
3441937254299587,"visual"
3441937292200970,"visual"
3441937296396448,"visual"
3441938995204514,"non-visual"
3441940001665955,"visual"
3441940618112458,"visual"
3441942480710058,"visual"
3441942489100411,"non-visual"
3441943101357084,"visual"
3441944733086960,"visual"
3441944980614266,"visual"
3441945353739557,"visual"
3441945492186943,"non-visual"
3441946733366754,"visual"
3441946766929929,"visual"
3441948121780006,"non-visual"
3441949652565981,"visual"
3441949669347305,"visual"
3441950675970994,"visual"
3441951100077523,"visual"
3441951406073558,"non-visual"
3441952387403308,"non-visual"
3441952681075524,"non-visual"
3441953847105365,"visual"
3441954560042192,"visual"
3441955126143637,"visual"
3441955356883087,"visual"
3441955377266822,"non-visual"
3441958335070107,"visual"
3441959475904724,"visual"
3441959882840030,"visual"
3441960134193197,"visual"
3441960277189593,"visual"
3441960491144796,"visual"
3441960889426106,"visual"
3441962235825923,"non-visual"
3441962240020276,"visual"
3441962499768012,"visual"
3441962865106700,"visual"
3441962990700959,"visual"
3441964274166616,"visual"
3441965285209690,"visual"
3441965293248572,"visual"
3441966430233458,"visual"
3441967042381471,"non-visual"
3441967294177061,"non-visual"
3441969361791877,"visual"
3441969726511019,"visual"
3441973379735436,"visual"
3441974604804775,"non-visual"
3441974634171226,"visual"
3441976017991421,"non-visual"
3441979390470123,"visual"
3441979646053428,"visual"
3441980158192424,"visual"
3441980308897521,"non-visual"
3441981097655296,"non-visual"
3441981663684988,"visual"
3441982661879699,"visual"
3441983173754445,"non-visual"
3441985099089771,"non-visual"
3441985560299689,"visual"
3441986336411245,"visual"
3441988450271119,"non-visual"
3441989133829209,"visual"
3441989259367726,"non-visual"
3441989721156948,"non-visual"
3441990010626957,"visual"
3441990476032277,"visual"
3441992489473685,"visual"
3441992615068366,"non-visual"
3441993001027525,"visual"
3441993181112563,"visual"
3441994439722713,"non-visual"
3441994691435896,"visual"
3441995416946945,"non-visual"
3441995454703644,"visual"
3441996109157885,"visual"
3441996570370548,"visual"
3441997036040736,"visual"
3441997291948135,"visual"
3441997333605138,"visual"
3441997916480363,"non-visual"
3441998210439010,"non-visual"
3442000106159431,"non-visual"
3442000345004497,"visual"
3442000609304997,"visual"
3442001351602975,"non-visual"
3442001486131235,"non-visual"
3442001989560848,"non-visual"
3442002698021604,"visual"
3442003083985412,"non-visual"
3442004341643392,"visual"
3442004509854234,"non-visual"
3442005500203998,"non-visual"
3442006649185047,"visual"
3442008133790116,"visual"
3442008410677273,"non-visual"
3442008876604042,"visual"
3442010185260144,"non-visual"
3442012726555723,"visual"
3442013326721130,"visual"
3442013590377981,"visual"
3442013917751824,"visual"
3442014182291757,"visual"
3442014807386519,"visual"
3442015725884446,"non-visual"
3442017457981452,"visual"
3442018108239323,"non-visual"
3442018120593405,"non-visual"
3442018598584683,"visual"
3442019018105031,"visual"
3442019378893022,"non-visual"
3442019617758269,"visual"
3442019630833913,"visual"
3442020125605742,"visual"
3442020637194700,"visual"
3442026127409556,"visual"
3442026802835289,"non-visual"
3442027125602040,"visual"
3442027381731651,"visual"
3442027457022058,"visual"
3442027800420381,"visual"
3442028283434240,"visual"
3442028702952546,"visual"
3442029344332573,"non-visual"
3442030049125780,"visual"
3442030343013189,"visual"
3442031647234443,"visual"
3442032574331228,"non-visual"
3442034708940868,"visual"
3442035007020210,"visual"
3442035258732472,"non-visual"
3442037238347893,"visual"
3442037262883045,"non-visual"
3442037477256759,"non-visual"
3442037729188630,"visual"
3442037766945977,"non-visual"
3442038299479098,"visual"
3442039259707247,"visual"
3442041281763774,"visual"
3442041562367447,"visual"
3442044049624602,"visual"
3442045685517984,"non-visual"
3442046960836436,"visual"
3442049032577770,"visual"
3442051821869675,"visual"
3442054128575945,"non-visual"
3442054820541114,"visual"
3442055009784651,"non-visual"
3442057022569113,"visual"
3442057069165110,"non-visual"
3442058092567760,"non-visual"
3442058092568187,"visual"
3442058432129467,"visual"
3442059237638074,"visual"
3442060428594363,"non-visual"
3442061057463837,"visual"
3442061485390932,"non-visual"
3442061636424518,"non-visual"
3442065189286854,"visual"
3442067017158020,"non-visual"
3442067450077741,"visual"
3442067520989422,"visual"
3442068100104424,"visual"
3442070012547326,"visual"
3442071321394037,"visual"
3442074689288993,"visual"
3442076341675393,"visual"
3442076953961653,"visual"
3442077449033461,"visual"
3442079969767052,"visual"
3442081337348286,"non-visual"
3442081625889292,"visual"
3442081735663644,"non-visual"
3442082071307670,"non-visual"
3442083304210199,"non-visual"
3442085183377668,"visual"
3442086160688966,"visual"
3442086194253664,"visual"
3442086282047590,"non-visual"
3442086282361110,"visual"
3442086621894558,"visual"
3442087536590311,"non-visual"
3442088031112550,"visual"
3442088534594558,"visual"
3442088937119065,"non-visual"
3442089990268365,"visual"
3442091567050754,"visual"
3442094008193365,"visual"
3442094054087951,"visual"
3442095559859595,"visual"
3442097489654020,"non-visual"
3442098495892300,"non-visual"
3442098797990708,"visual"
3442100777830991,"visual"
3442101494839329,"visual"
3442102392675859,"non-visual"
3442104661791578,"visual"
3442104926123136,"visual"
3442104989058514,"visual"
3442106050054511,"non-visual"
3442106419278017,"non-visual"
3442106926529170,"non-visual"
3442108084023067,"non-visual"
3442109459946016,"non-visual"
3442109871270017,"visual"
3442110693351180,"visual"
3442111200757261,"visual"
3442114216334232,"visual"
3442114472140104,"visual"
3442116443605582,"visual"
3442116997400934,"visual"
3442117571906811,"visual"
3442117919762312,"visual"
3442118293152956,"non-visual"
3443019980229296,"visual"
3443021004121381,"visual"
3443021272348998,"non-visual"
3443023000501016,"visual"
3443023667015222,"visual"
3443024107515039,"visual"
3443024837483615,"visual"
3443024841678035,"visual"
3443025051010201,"visual"
3443026855149665,"visual"
3443027337348243,"visual"
3443027890889317,"non-visual"
3443028809650976,"non-visual"
3443028868149008,"visual"
3443029564324116,"visual"
3443030655093682,"non-visual"
3443034421514246,"visual"
3443034433509470,"visual"
3443035159905403,"visual"
3443035709238716,"visual"
3443036178668666,"visual"
3443036183315976,"visual"
3443037428812613,"visual"
3443037856558397,"visual"
3443037936269927,"non-visual"
3443038406062736,"non-visual"
3443040209351674,"non-visual"
3443041459285455,"visual"
3443041912527965,"visual"
3443041933352982,"visual"
3443042436934348,"non-visual"
3443042453715912,"visual"
3443042709216195,"visual"
3443043464504896,"visual"
3443046199252126,"non-visual"
3443046698094042,"visual"
3443047503687213,"non-visual"
3443047507503424,"visual"
3443047747005992,"non-visual"
3443048250050714,"visual"
3443048929406159,"visual"
3443048963337248,"non-visual"
3443050007669815,"non-visual"
3443052574243184,"visual"
3443053291705110,"visual"
3443053459169895,"non-visual"
3443054331770303,"non-visual"
3443054755222870,"visual"
3443055258644290,"visual"
3443056294919195,"non-visual"
3443056601166128,"visual"
3443057775549203,"visual"
3443057821381276,"visual"
3443059373343081,"non-visual"
3443060094656197,"visual"
3443060094656333,"visual"
3443060593918670,"visual"
3443060879191864,"visual"
3443061328075375,"non-visual"
3443061831497341,"visual"
3443063097918741,"non-visual"
3443064104760643,"visual"
3443069913552471,"non-visual"
3443071197252398,"visual"
3443072153276787,"visual"
3443072476308500,"visual"
3443075446184359,"non-visual"
3443076695633599,"non-visual"
3443078465926598,"visual"
3443080831336318,"visual"
3443082018324493,"visual"
3443085227281968,"visual"
3443086992950880,"non-visual"
3443088553314510,"visual"
3443088805028715,"visual"
3443088817614715,"non-visual"
3443089778063513,"non-visual"
3443091577233735,"visual"
3443092332125689,"visual"
3443093590760491,"visual"
3443095906011889,"visual"
3443096128096875,"visual"
3443096132005673,"visual"
3443097390322041,"visual"
3443097717824899,"non-visual"
3443097889828084,"visual"
3443099269536195,"visual"
3443101639342119,"non-visual"
3443103220657711,"non-visual"
3443103224852549,"visual"
3443105469017669,"visual"
3443107419258562,"visual"
3443107481980026,"visual"
3443107759067976,"visual"
3443107968827354,"visual"
3443109251384529,"non-visual"
3443109990195952,"visual"
3443110430285051,"non-visual"
3443111751649039,"visual"
3443113064915110,"visual"
3443114322760250,"visual"
3443115543726612,"visual"
3443115555881920,"non-visual"
3443117628202575,"non-visual"
3443119804980600,"non-visual"
3443119892928742,"non-visual"
3443120786395168,"visual"
3443122573289703,"non-visual"
3443122590070487,"non-visual"
3443125303853323,"non-visual"
3443125622300466,"visual"
3443127145034149,"visual"
3443127593924474,"visual"
3443128604338056,"visual"
3443129409941355,"visual"
3443129917196031,"non-visual"
3443131666363831,"non-visual"
3443132618433378,"non-visual"
3443133436606943,"non-visual"
3443133675384181,"non-visual"
3443135621817802,"visual"
3443136192037349,"non-visual"
3443136447688614,"visual"
3443137949348562,"visual"
3443139727960721,"visual"
3443141246399351,"visual"
3443142751990741,"visual"
3443144215603632,"visual"
3443144228481109,"visual"
3443144517959927,"visual"
3443145494930849,"visual"
3443148750032004,"visual"
3443149051835966,"visual"
3443150314381972,"visual"
3443150515511797,"visual"
3443151148755633,"non-visual"
3443151312376645,"visual"
3443152084308329,"visual"
3443154537886654,"visual"
3443154537887104,"visual"
3443155359938652,"visual"
3443157390203894,"non-visual"
3443157851251445,"visual"
3443157880806218,"visual"
3443158090393040,"visual"
3443158635226875,"visual"
3443159726536652,"visual"
3443160103699183,"visual"
3443160141625016,"visual"
3443161152312320,"visual"
3443162624560230,"visual"
3443163698350135,"visual"
3443165388626346,"visual"
3443166735139972,"visual"
3443171709581817,"non-visual"
3443172242168546,"visual"
3443173802154795,"visual"
3443175044109456,"visual"
3443178239966681,"visual"
3443178504071317,"non-visual"
3443180022441155,"visual"
3443180643364223,"visual"
3443181565984505,"non-visual"
3443181578763323,"visual"
3443182815999129,"non-visual"
3443184330007624,"non-visual"
3443186360146096,"visual"
3443187333181082,"non-visual"
3443187627004618,"visual"
3443190188964154,"visual"
3443193666719927,"non-visual"
3443197244472901,"visual"
3443198473483939,"visual"
3443198741464641,"visual"
3443199421390784,"visual"
3443200016877617,"visual"
3443200993626155,"visual"
3443201711041825,"visual"
3443203040693607,"visual"
3443204253090956,"non-visual"
3443204475437362,"visual"
3443205784069075,"visual"
3443205788263731,"visual"
3443205972629629,"visual"
3443207734533926,"non-visual"
3443207801180727,"non-visual"
3443210250823641,"non-visual"
3443211265746739,"visual"
3443211513446444,"non-visual"
3443212284855889,"non-visual"
3443218136129876,"non-visual"
3443218371211688,"non-visual"
3443218593532147,"visual"
3443219960747211,"non-visual"
3443220971497064,"visual"
3443220975691813,"visual"
3443224163370261,"visual"
3443225149269918,"visual"
3443227359557092,"visual"
3443227619620254,"visual"
3443232757669560,"visual"
3443233244232949,"non-visual"
3443233268984765,"non-visual"
3443235982406449,"non-visual"
3443236213524738,"visual"
3443237497037336,"non-visual"
3443238721562541,"visual"
3443239480762062,"non-visual"
3443242563834868,"visual"
3443244027695492,"non-visual"
3443244597995578,"non-visual"
3443244790939903,"visual"
3443245269248859,"non-visual"
3443245344748586,"visual"
3443248343766946,"visual"
3443250381854314,"visual"
3443250876400382,"visual"
3443251358745853,"visual"
3443252168676570,"non-visual"
3443253368416228,"visual"
3443253863356391,"non-visual"
3443254193836550,"visual"
3443259521211596,"non-visual"
3443260695643028,"visual"
3443261190715026,"non-visual"
3443262264347292,"non-visual"
3443263275328070,"non-visual"
3443264181315989,"non-visual"
3443265234107247,"non-visual"
3443267708403164,"visual"
3443269788272217,"visual"
3443270770695422,"visual"
3443273253768483,"visual"
3443279540888601,"visual"
3443280035700632,"non-visual"
3443280375446051,"non-visual"
3443281126367439,"visual"
3443281360865937,"non-visual"
3443281612916702,"visual"
3443283336811162,"non-visual"
3443283830813501,"non-visual"
3443283898859115,"non-visual"
3443286369353497,"visual"
3443287123958210,"non-visual"
3443287228818197,"visual"
3443288092986849,"non-visual"
3443290407749059,"non-visual"
3443291721146661,"non-visual"
3443292403980401,"visual"
3443292945916737,"non-visual"
3443296208802835,"visual"
3443296754081396,"visual"
3443297005869575,"visual"
3443297014258612,"visual"
3443297039425297,"visual"
3443298016733392,"visual"
3443298780125881,"visual"
3443299019089846,"non-visual"
3443299019090012,"visual"
3443301300627918,"non-visual"
3443303221832759,"visual"
3443305285157833,"visual"
3443305524246163,"visual"
3443307566995493,"non-visual"
3443308598979896,"non-visual"
3443308691140978,"visual"
3443311153485915,"visual"
3443313078552248,"visual"
3443314886441007,"non-visual"
3443315162907355,"visual"
3443316618192892,"non-visual"
3443317893375615,"visual"
3443318677784697,"visual"
3443323694194646,"non-visual"
3443323975366223,"visual"
3443324239640086,"non-visual"
3443325958882260,"visual"
3443326718153709,"non-visual"
3443326999210270,"visual"
3443327464841536,"non-visual"
3443336038129091,"non-visual"
3443337346608657,"visual"
3443337501362556,"non-visual"
3443337564750743,"visual"
3443339620168978,"non-visual"
3443341817865679,"non-visual"
3443343357091335,"visual"
3443344644724582,"non-visual"
3443345139483593,"non-visual"
3443346398115650,"non-visual"
3443353570484798,"visual"
3443354232718142,"visual"
3443354899758010,"visual"
3443357626212155,"visual"
3443359069111403,"visual"
3443360058357858,"visual"
3443361141039518,"visual"
3443361539270451,"visual"
3443362130861499,"visual"
3443363309472255,"non-visual"
3443364102382579,"visual"
3443364420657917,"visual"
3443364718828927,"non-visual"
3443367130311279,"non-visual"
3443370799855949,"visual"
3443370842131381,"visual"
3443372067170932,"visual"
3443372536584583,"visual"
3443374046579090,"visual"
3443374332113897,"visual"
3443375997129342,"visual"
3443377255687588,"visual"
3443380153281984,"visual"
3443381025932508,"visual"
3443381323794227,"non-visual"
3443383257737221,"visual"
3443383630846156,"visual"
3443384046168697,"visual"
3443384297882057,"visual"
3443385040170357,"non-visual"
3443385560377408,"visual"
3443385899717987,"visual"
3443386961325284,"non-visual"
3443387464493902,"non-visual"
3443387573363749,"visual"
3443388424952431,"visual"
